Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2022-12-27,OHP,Shoulders,35.0,kgs,5,,,,""
2022-12-27,Modlitewnik sztanga,Biceps,20.0,kgs,7,,,,""
2022-12-27,Skull crushers hantlami leżac,Triceps,9.0,kgs,10,,,,""
2022-12-27,Skull crushers hantlami leżac,Triceps,9.0,kgs,8,,,,""
2022-12-27,Modlitewnik sztanga,Biceps,20.0,kgs,5,,,,""
2022-12-27,Modlitewnik sztanga,Biceps,15.0,kgs,12,,,,""
2022-12-27,Modlitewnik sztanga,Biceps,20.0,kgs,8,,,,""
2022-12-27,Wznosy hantli bokiem,Shoulders,8.0,kgs,8,,,,""
2022-12-27,Wznosy hantli bokiem,Shoulders,8.0,kgs,8,,,,""
2022-12-27,Wznosy hantli bokiem,Shoulders,8.0,kgs,8,,,,""
2022-12-27,Brzuszki,Abs,0.0,kgs,20,,,,""
2022-12-27,Brzuszki,Abs,0.0,kgs,10,,,,""
2022-12-27,Brzuszki,Abs,0.0,kgs,10,,,,""
2022-12-30,Wyciskanie na płaskiej,Chest,20.0,kgs,8,,,,""
2022-12-30,Wyciskanie na płaskiej,Chest,50.0,kgs,8,,,,""
2022-12-30,Wyciskanie na płaskiej,Chest,70.0,kgs,3,,,,""
2022-12-30,Wyciskanie na płaskiej,Chest,80.0,kgs,0,,,,""
2022-12-30,Wyciskanie na płaskiej,Chest,80.0,kgs,0,,,,""
2022-12-30,Wyciskanie na płaskiej,Chest,80.0,kgs,1,,,,""
2022-12-30,Wyciskanie na płaskiej,Chest,75.0,kgs,1,,,,""
2022-12-30,Leg press,Legs,150.0,kgs,12,,,,""
2022-12-30,Leg press,Legs,170.0,kgs,12,,,,""
2022-12-30,Leg press,Legs,170.0,kgs,12,,,,""
2022-12-30,Leg press,Legs,170.0,kgs,12,,,,""
2022-12-30,Leg press,Legs,170.0,kgs,12,,,,""
2022-12-30,Dipy,Chest,0.0,kgs,8,,,,""
2022-12-30,Dipy,Chest,0.0,kgs,8,,,,""
2022-12-30,Poziome wiosłownie siedząc,Back,39.0,kgs,8,,,,""
2022-12-30,Poziome wiosłownie siedząc,Back,45.0,kgs,10,,,,""
2022-12-30,Poziome wiosłownie siedząc,Back,45.0,kgs,10,,,,""
2022-12-30,Poziome wiosłownie siedząc,Back,45.0,kgs,8,,,,""
2022-12-30,Brzuszki skos ujemny,Abs,,,10,,,,""
2022-12-30,Brzuszki skos ujemny,Abs,,,10,,,,""
2022-12-30,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-02,PullUp,Back,,,10,,,,""
2023-01-02,PullUp,Back,,,6,,,,""
2023-01-02,PullUp,Back,,,7,,,,""
2023-01-02,PullUp,Back,,,7,,,,""
2023-01-02,PullUp,Back,,,5,,,,""
2023-01-02,PullUp,Back,,,3,,,,""
2023-01-02,Leg press,Legs,150.0,kgs,10,,,,""
2023-01-02,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-02,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-02,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-02,Calf raises na maszynie,Legs,143.0,kgs,8,,,,""
2023-01-02,Calf raises na maszynie,Legs,143.0,kgs,12,,,,""
2023-01-02,Calf raises na maszynie,Legs,143.0,kgs,12,,,,""
2023-01-02,Calf raises na maszynie,Legs,143.0,kgs,12,,,,""
2023-01-02,Wyciskanie na barki hantlami siedząc,Shoulders,18.0,kgs,10,,,,""
2023-01-02,Wyciskanie na barki hantlami siedząc,Shoulders,18.0,kgs,6,,,,""
2023-01-02,Long head ławka,Biceps,12.0,kgs,8,,,,""
2023-01-02,Long head ławka,Biceps,12.0,kgs,5,,,,""
2023-01-02,Long head ławka,Biceps,12.0,kgs,5,,,,""
2023-01-02,Rope pulldown,Triceps,18.0,kgs,10,,,,""
2023-01-02,Rope pulldown,Triceps,18.0,kgs,8,,,,""
2023-01-02,Rope pulldown,Triceps,14.0,kgs,10,,,,""
2023-01-04,Wyciskanie na płaskiej,Chest,20.0,kgs,10,,,,""
2023-01-04,Wyciskanie na płaskiej,Chest,50.0,kgs,8,,,,""
2023-01-04,Wyciskanie na płaskiej,Chest,60.0,kgs,7,,,,""
2023-01-04,Wyciskanie na płaskiej,Chest,60.0,kgs,5,,,,""
2023-01-04,Wyciskanie na płaskiej,Chest,60.0,kgs,5,,,,""
2023-01-04,Wyciskanie na płaskiej,Chest,60.0,kgs,3,,,,""
2023-01-04,OHP,Shoulders,15.0,kgs,8,,,,""
2023-01-04,OHP,Shoulders,25.0,kgs,8,,,,""
2023-01-04,OHP,Shoulders,27.5,kgs,5,,,,""
2023-01-04,OHP,Shoulders,27.5,kgs,5,,,,""
2023-01-04,OHP,Shoulders,27.5,kgs,4,,,,""
2023-01-04,Poziome wiosłownie siedząc,Back,39.0,kgs,12,,,,""
2023-01-04,Poziome wiosłownie siedząc,Back,39.0,kgs,12,,,,""
2023-01-04,Poziome wiosłownie siedząc,Back,39.0,kgs,10,,,,""
2023-01-04,Poziome wiosłownie siedząc,Back,39.0,kgs,10,,,,""
2023-01-04,Poziome wiosłownie siedząc,Back,39.0,kgs,8,,,,""
2023-01-04,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-04,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-04,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-04,Calf raises na maszynie,Legs,143.0,kgs,8,,,,""
2023-01-04,Calf raises na maszynie,Legs,143.0,kgs,8,,,,""
2023-01-04,Calf raises na maszynie,Legs,143.0,kgs,8,,,,""
2023-01-04,Calf raises na maszynie,Legs,143.0,kgs,8,,,,""
2023-01-04,Wznosy nóg na podporkach,Abs,,,5,,,,""
2023-01-04,Wznosy nóg na podporkach,Abs,,,10,,,,""
2023-01-04,Wznosy nóg na podporkach,Abs,,,10,,,,""
2023-01-07,Tył nóg na maszynie,Legs,45.0,kgs,12,,,,""
2023-01-07,Tył nóg na maszynie,Legs,50.0,kgs,10,,,,""
2023-01-07,Tył nóg na maszynie,Legs,50.0,kgs,10,,,,""
2023-01-07,Hantle na ławce płaskiej,Chest,14.0,kgs,10,,,,""
2023-01-07,Hantle na ławce płaskiej,Chest,20.0,kgs,12,,,,""
2023-01-07,Hantle na ławce płaskiej,Chest,24.0,kgs,8,,,,""
2023-01-07,Hantle na ławce płaskiej,Chest,26.0,kgs,7,,,,""
2023-01-07,Lat Pull,Back,39.0,kgs,12,,,,""
2023-01-07,Lat Pull,Back,52.0,kgs,10,,,,""
2023-01-07,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-07,Dipy,Chest,0.0,kgs,8,,,,""
2023-01-07,Lat Pull,Back,45.0,kgs,7,,,,""
2023-01-07,Dipy,Chest,0.0,kgs,8,,,,""
2023-01-07,Dipy,Chest,0.0,kgs,6,,,,""
2023-01-07,Dipy,Chest,0.0,kgs,5,,,,""
2023-01-07,Biceps na bramie wysoko,Biceps,14.0,kgs,12,,,,""
2023-01-07,Biceps na bramie wysoko,Biceps,23.0,kgs,8,,,,""
2023-01-07,Biceps na bramie wysoko,Biceps,23.0,kgs,8,,,,""
2023-01-07,Fly Pec,Chest,52.0,kgs,12,,,,""
2023-01-07,Fly Pec,Chest,66.0,kgs,10,,,,""
2023-01-07,Fly Pec,Chest,66.0,kgs,10,,,,""
2023-01-07,Triceps extension,Triceps,41.0,kgs,12,,,,""
2023-01-07,Triceps extension,Triceps,66.0,kgs,12,,,,""
2023-01-07,Triceps extension,Triceps,66.0,kgs,12,,,,""
2023-01-09,Wyciskanie na płaskiej,Chest,20.0,kgs,8,,,,""
2023-01-09,Wyciskanie na płaskiej,Chest,50.0,kgs,8,,,,""
2023-01-09,Wyciskanie na płaskiej,Chest,60.0,kgs,5,,,,""
2023-01-09,Wyciskanie na płaskiej,Chest,70.0,kgs,5,,,,""
2023-01-09,Wyciskanie na płaskiej,Chest,65.0,kgs,5,,,,""
2023-01-09,Wyciskanie na płaskiej,Chest,65.0,kgs,5,,,,""
2023-01-09,Wyciskanie na barki hantlami siedząc,Shoulders,16.0,kgs,8,,,,""
2023-01-09,Wyciskanie na barki hantlami siedząc,Shoulders,20.0,kgs,8,,,,""
2023-01-09,Wyciskanie na barki hantlami siedząc,Shoulders,20.0,kgs,7,,,,""
2023-01-09,Wyciskanie na barki hantlami siedząc,Shoulders,18.0,kgs,8,,,,""
2023-01-12,PullUp,Back,,,10,,,,""
2023-01-12,PullUp,Back,,,6,,,,""
2023-01-12,PullUp,Back,,,6,,,,""
2023-01-12,PullUp,Back,,,2,,,,""
2023-01-12,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-12,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-12,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-12,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-12,OHP,Shoulders,20.0,kgs,8,,,,""
2023-01-12,OHP,Shoulders,30.0,kgs,8,,,,""
2023-01-12,OHP,Shoulders,35.0,kgs,7,,,,""
2023-01-12,OHP,Shoulders,35.0,kgs,5,,,,""
2023-01-12,Long head ławka,Biceps,12.0,kgs,8,,,,""
2023-01-12,Long head ławka,Biceps,12.0,kgs,6,,,,""
2023-01-12,Long head ławka,Biceps,12.0,kgs,6,,,,""
2023-01-13,Wyciskanie na płaskiej,Chest,20.0,kgs,8,,,,""
2023-01-13,Wyciskanie na płaskiej,Chest,60.0,kgs,8,,,,""
2023-01-13,Wyciskanie na płaskiej,Chest,65.0,kgs,6,,,,""
2023-01-13,Wyciskanie na płaskiej,Chest,65.0,kgs,5,,,,""
2023-01-13,Wyciskanie na płaskiej,Chest,65.0,kgs,4,,,,""
2023-01-13,Dipy,Chest,0.0,kgs,7,,,,""
2023-01-13,Dipy,Chest,0.0,kgs,6,,,,""
2023-01-13,Dipy,Chest,0.0,kgs,4,,,,""
2023-01-13,Tył nóg na maszynie,Legs,45.0,kgs,10,,,,""
2023-01-13,Tył nóg na maszynie,Legs,45.0,kgs,10,,,,""
2023-01-13,Tył nóg na maszynie,Legs,50.0,kgs,10,,,,""
2023-01-13,Tył nóg na maszynie,Legs,50.0,kgs,8,,,,""
2023-01-13,Tył nóg na maszynie,Legs,50.0,kgs,9,,,,""
2023-01-13,Leg extension,Legs,52.0,kgs,12,,,,""
2023-01-13,Leg extension,Legs,52.0,kgs,12,,,,""
2023-01-13,Leg extension,Legs,52.0,kgs,12,,,,""
2023-01-13,Leg extension,Legs,52.0,kgs,12,,,,""
2023-01-13,Modlitewnik sztanga,Biceps,20.0,kgs,8,,,,""
2023-01-13,Modlitewnik sztanga,Biceps,20.0,kgs,5,,,,""
2023-01-13,Modlitewnik sztanga,Biceps,20.0,kgs,3,,,,""
2023-01-13,Triceps extension,Triceps,41.0,kgs,12,,,,""
2023-01-13,Triceps extension,Triceps,59.0,kgs,11,,,,""
2023-01-13,Lat Pull,Back,32.0,kgs,12,,,,""
2023-01-13,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-13,Triceps extension,Triceps,59.0,kgs,10,,,,""
2023-01-13,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-13,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-13,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-15,PullUp,Back,,,8,,,,""
2023-01-15,PullUp,Back,,,7,,,,""
2023-01-15,PullUp,Back,,,4,,,,""
2023-01-15,PullUp,Back,,,7,,,,""
2023-01-15,PullUp,Back,,,6,,,,""
2023-01-15,Przysiad bułgarski,Legs,20.0,kgs,8,,,,""
2023-01-15,Przysiad bułgarski,Legs,20.0,kgs,8,,,,""
2023-01-15,Przysiad bułgarski,Legs,20.0,kgs,8,,,,""
2023-01-15,Przysiad bułgarski,Legs,20.0,kgs,8,,,,""
2023-01-15,Przysiad bułgarski,Legs,20.0,kgs,8,,,,""
2023-01-15,Wyciskanie na barki hantlami siedząc,Shoulders,20.0,kgs,8,,,,""
2023-01-15,Wyciskanie na barki hantlami siedząc,Shoulders,20.0,kgs,8,,,,""
2023-01-15,Wyciskanie na barki hantlami siedząc,Shoulders,22.0,kgs,6,,,,""
2023-01-15,Wyciskanie na barki hantlami siedząc,Shoulders,20.0,kgs,7,,,,""
2023-01-15,łydki konik,Legs,30.0,kgs,12,,,,""
2023-01-15,łydki konik,Legs,40.0,kgs,12,,,,""
2023-01-15,łydki konik,Legs,40.0,kgs,12,,,,""
2023-01-15,Rope pulldown,Triceps,18.0,kgs,12,,,,""
2023-01-15,Rope pulldown,Triceps,14.0,kgs,12,,,,""
2023-01-15,Rope pulldown,Triceps,14.0,kgs,12,,,,""
2023-01-15,Brzuszki,Abs,0.0,kgs,30,,,,""
2023-01-15,Brzuszki,Abs,5.0,kgs,10,,,,""
2023-01-15,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-15,Brzuszki skos ujemny,Abs,,,7,,,,""
2023-01-16,Wyciskanie na płaskiej,Chest,20.0,kgs,8,,,,""
2023-01-16,Wyciskanie na płaskiej,Chest,40.0,kgs,8,,,,""
2023-01-16,Wyciskanie na płaskiej,Chest,70.0,kgs,5,,,,""
2023-01-16,Wyciskanie na płaskiej,Chest,70.0,kgs,4,,,,""
2023-01-16,Wyciskanie na płaskiej,Chest,70.0,kgs,5,,,,""
2023-01-16,Wyciskanie na płaskiej,Chest,70.0,kgs,4,,,,""
2023-01-16,Wyciskanie na płaskiej,Chest,70.0,kgs,3,,,,""
2023-01-16,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-16,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-16,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-16,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-16,Long head ławka,Biceps,10.0,kgs,10,,,,""
2023-01-16,Long head ławka,Biceps,10.0,kgs,10,,,,""
2023-01-16,Long head ławka,Biceps,12.0,kgs,7,,,,""
2023-01-16,Skull crushers hantlami leżac,Triceps,9.0,kgs,12,,,,""
2023-01-16,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-18,PullUp,Back,,,7,,,,""
2023-01-18,PullUp,Back,,,7,,,,""
2023-01-18,PullUp,Back,,,7,,,,""
2023-01-18,PullUp,Back,,,6,,,,""
2023-01-18,PullUp,Back,,,5,,,,""
2023-01-18,OHP,Shoulders,20.0,kgs,8,,,,""
2023-01-18,OHP,Shoulders,30.0,kgs,8,,,,""
2023-01-18,OHP,Shoulders,40.0,kgs,6,,,,""
2023-01-18,OHP,Shoulders,40.0,kgs,6,,,,""
2023-01-18,OHP,Shoulders,40.0,kgs,4,,,,""
2023-01-18,OHP,Shoulders,40.0,kgs,4,,,,""
2023-01-18,Leg press,Legs,140.0,kgs,12,,,,""
2023-01-18,Leg press,Legs,165.0,kgs,12,,,,""
2023-01-18,Leg press,Legs,185.0,kgs,10,,,,""
2023-01-18,Leg press,Legs,185.0,kgs,10,,,,""
2023-01-18,Leg press,Legs,185.0,kgs,10,,,,""
2023-01-18,Triceps na ławce sztangą,Triceps,15.0,kgs,12,,,,""
2023-01-18,Triceps na ławce sztangą,Triceps,15.0,kgs,10,,,,""
2023-01-18,Triceps na ławce sztangą,Triceps,15.0,kgs,10,,,,""
2023-01-18,Brzuszki skos ujemny,Abs,,,15,,,,""
2023-01-18,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-18,Brzuszki skos ujemny,Abs,,,9,,,,""
2023-01-21,Hantle na ławce płaskiej,Chest,20.0,kgs,8,,,,""
2023-01-21,Hantle na ławce płaskiej,Chest,24.0,kgs,8,,,,""
2023-01-21,Hantle na ławce płaskiej,Chest,24.0,kgs,8,,,,""
2023-01-21,Hantle na ławce płaskiej,Chest,24.0,kgs,8,,,,""
2023-01-21,Hantle na ławce płaskiej,Chest,24.0,kgs,7,,,,""
2023-01-21,łydki konik,Legs,30.0,kgs,12,,,,""
2023-01-21,łydki konik,Legs,50.0,kgs,12,,,,""
2023-01-21,łydki konik,Legs,50.0,kgs,8,,,,""
2023-01-21,łydki konik,Legs,50.0,kgs,12,,,,""
2023-01-21,łydki konik,Legs,50.0,kgs,12,,,,""
2023-01-21,Leg extension,Legs,45.0,kgs,12,,,,""
2023-01-21,Leg extension,Legs,59.0,kgs,12,,,,""
2023-01-21,Leg extension,Legs,59.0,kgs,12,,,,""
2023-01-21,Lat Pull,Back,39.0,kgs,10,,,,""
2023-01-21,Lat Pull,Back,45.0,kgs,10,,,,""
2023-01-21,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-21,Rope pulldown,Triceps,18.0,kgs,8,,,,""
2023-01-21,Rope pulldown,Triceps,18.0,kgs,8,,,,""
2023-01-21,Rope pulldown,Triceps,18.0,kgs,8,,,,""
2023-01-21,Long head ławka,Biceps,14.0,kgs,7,,,,""
2023-01-21,Long head ławka,Biceps,14.0,kgs,4,,,,""
2023-01-21,Long head ławka,Biceps,10.0,kgs,8,,,,""
2023-01-21,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-21,Brzuszki skos ujemny,Abs,,,8,,,,""
2023-01-23,PullUp,Back,,,9,,,,""
2023-01-23,PullUp,Back,,,8,,,,""
2023-01-23,PullUp,Back,,,6,,,,""
2023-01-23,PullUp,Back,,,5,,,,""
2023-01-23,OHP,Shoulders,20.0,kgs,8,,,,""
2023-01-23,OHP,Shoulders,35.0,kgs,8,,,,""
2023-01-23,OHP,Shoulders,35.0,kgs,7,,,,""
2023-01-23,OHP,Shoulders,35.0,kgs,5,,,,""
2023-01-23,OHP,Shoulders,32.5,kgs,5,,,,""
2023-01-23,PullUp,Back,,,6,,,,""
2023-01-23,Tył nóg na maszynie,Legs,45.0,kgs,10,,,,""
2023-01-23,Tył nóg na maszynie,Legs,54.0,kgs,8,,,,""
2023-01-23,Tył nóg na maszynie,Legs,54.0,kgs,8,,,,""
2023-01-23,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-23,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-23,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-23,Long head ławka,Biceps,10.0,kgs,8,,,,""
2023-01-23,Long head ławka,Biceps,10.0,kgs,8,,,,""
2023-01-23,Long head ławka,Biceps,10.0,kgs,8,,,,""
2023-01-23,Skull crushers hantlami leżac,Triceps,10.0,kgs,10,,,,""
2023-01-23,Skull crushers hantlami leżac,Triceps,10.0,kgs,8,,,,""
2023-01-23,Skull crushers hantlami leżac,Triceps,10.0,kgs,8,,,,""
2023-01-23,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-01-23,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-01-23,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-01-23,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-23,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-23,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-24,Wyciskanie na płaskiej,Chest,20.0,kgs,8,,,,""
2023-01-24,Wyciskanie na płaskiej,Chest,50.0,kgs,8,,,,""
2023-01-24,Wyciskanie na płaskiej,Chest,70.0,kgs,4,,,,""
2023-01-24,Wyciskanie na płaskiej,Chest,70.0,kgs,3,,,,""
2023-01-24,Wyciskanie na płaskiej,Chest,65.0,kgs,6,,,,""
2023-01-24,Wyciskanie na płaskiej,Chest,65.0,kgs,6,,,,""
2023-01-24,Wyciskanie na płaskiej,Chest,65.0,kgs,5,,,,""
2023-01-24,Przysiad bułgarski,Legs,16.0,kgs,8,,,,""
2023-01-24,Przysiad bułgarski,Legs,24.0,kgs,8,,,,""
2023-01-24,Przysiad bułgarski,Legs,16.0,kgs,8,,,,""
2023-01-24,Przysiad bułgarski,Legs,16.0,kgs,10,,,,""
2023-01-24,Przysiad bułgarski,Legs,16.0,kgs,8,,,,""
2023-01-24,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-24,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-24,Brzuszki skos ujemny,Abs,,,10,,,,""
2023-01-24,Lat Pull,Back,45.0,kgs,10,,,,""
2023-01-24,Lat Pull,Back,52.0,kgs,6,,,,""
2023-01-24,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-24,Lat Pull,Back,45.0,kgs,8,,,,""
2023-01-24,Biceps na bramie wysoko,Biceps,14.0,kgs,12,,,,""
2023-01-24,Biceps na bramie wysoko,Biceps,23.0,kgs,8,,,,""
2023-01-24,Rope pulldown,Triceps,14.0,kgs,12,,,,""
2023-01-24,Rope pulldown,Triceps,14.0,kgs,12,,,,""
2023-01-26,PullUp,Back,,,8,,,,""
2023-01-26,PullUp,Back,,,8,,,,""
2023-01-26,PullUp,Back,,,6,,,,""
2023-01-26,PullUp,Back,,,8,,,,""
2023-01-26,PullUp,Back,,,7,,,,""
2023-01-26,Wyciskanie na barki hantlami siedząc,Shoulders,18.0,kgs,8,,,,""
2023-01-26,Wyciskanie na barki hantlami siedząc,Shoulders,22.0,kgs,8,,,,""
2023-01-26,Wyciskanie na barki hantlami siedząc,Shoulders,22.0,kgs,7,,,,""
2023-01-26,Wyciskanie na barki hantlami siedząc,Shoulders,20.0,kgs,7,,,,""
2023-01-26,Wyciskanie na barki hantlami siedząc,Shoulders,18.0,kgs,9,,,,""
2023-01-26,Leg press,Legs,150.0,kgs,12,,,,""
2023-01-26,Leg press,Legs,175.0,kgs,12,,,,""
2023-01-26,Leg press,Legs,175.0,kgs,12,,,,""
2023-01-26,Leg press,Legs,175.0,kgs,12,,,,""
2023-01-26,łydki konik,Legs,30.0,kgs,12,,,,""
2023-01-26,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-01-26,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-01-26,łydki konik,Legs,30.0,kgs,12,,,,""
2023-01-26,łydki konik,Legs,30.0,kgs,12,,,,""
2023-01-26,Wznosy hantli bokiem,Shoulders,8.0,kgs,10,,,,""
2023-01-26,Dipy,Chest,0.0,kgs,8,,,,""
2023-01-26,Dipy,Chest,0.0,kgs,8,,,,""
2023-01-26,Dipy,Chest,0.0,kgs,8,,,,""
2023-01-26,Biceps sztanga stojąc,Biceps,20.0,kgs,10,,,,""
2023-01-26,Biceps sztanga stojąc,Biceps,20.0,kgs,8,,,,""
2023-01-26,Biceps sztanga stojąc,Biceps,20.0,kgs,8,,,,""
2023-01-28,Wyciskanie na Smith'a,Chest,30.0,kgs,12,,,,""
2023-01-28,Wyciskanie na Smith'a,Chest,60.0,kgs,12,,,,""
2023-01-28,Wyciskanie na Smith'a,Chest,65.0,kgs,7,,,,""
2023-01-28,Wyciskanie na Smith'a,Chest,65.0,kgs,8,,,,""
2023-01-28,Wyciskanie na Smith'a,Chest,65.0,kgs,8,,,,""
2023-01-28,Hantle na ławce płaskiej,Chest,18.0,kgs,8,,,,""
2023-01-28,Hantle na ławce płaskiej,Chest,18.0,kgs,10,,,,""
2023-01-28,Hantle na ławce płaskiej,Chest,18.0,kgs,8,,,,""
2023-01-28,Przysiad bułgarski,Legs,20.0,kgs,8,,,,""
2023-01-28,Przysiad bułgarski,Legs,20.0,kgs,8,,,,""
2023-01-28,Przysiad bułgarski,Legs,20.0,kgs,8,,,,""
2023-01-28,Fly Pec,Chest,45.0,kgs,12,,,,""
2023-01-28,Fly Pec,Chest,45.0,kgs,12,,,,""
2023-01-28,Fly Pec,Chest,45.0,kgs,12,,,,""
2023-01-28,Poziome wiosłownie siedząc,Back,45.0,kgs,8,,,,""
2023-01-28,Poziome wiosłownie siedząc,Back,45.0,kgs,8,,,,""
2023-01-28,Poziome wiosłownie siedząc,Back,45.0,kgs,8,,,,""
2023-01-28,Poziome wiosłownie siedząc,Back,45.0,kgs,8,,,,""
2023-01-28,Poziome wiosłownie siedząc,Back,45.0,kgs,8,,,,""
2023-01-28,Biceps hantlami stojąc,Biceps,14.0,kgs,8,,,,""
2023-01-28,Biceps hantlami stojąc,Biceps,14.0,kgs,8,,,,""
2023-01-28,Biceps hantlami stojąc,Biceps,14.0,kgs,8,,,,""
2023-01-28,Rope pulldown,Triceps,18.0,kgs,12,,,,""
2023-01-28,Rope pulldown,Triceps,18.0,kgs,10,,,,""
2023-01-28,Rope pulldown,Triceps,18.0,kgs,7,,,,""
2023-01-28,Brzuszki skos ujemny,Abs,,,8,,,,""
2023-01-28,Brzuszki skos ujemny,Abs,,,8,,,,""
2023-01-31,Wyciskanie na płaskiej,Chest,20.0,kgs,8,,,,""
2023-01-31,Wyciskanie na płaskiej,Chest,60.0,kgs,5,,,,""
2023-01-31,Wyciskanie na płaskiej,Chest,60.0,kgs,8,,,,""
2023-01-31,Wyciskanie na płaskiej,Chest,60.0,kgs,7,,,,""
2023-01-31,Wyciskanie na płaskiej,Chest,60.0,kgs,8,,,,""
2023-01-31,Hantle na ławce skośnej,Biceps,18.0,kgs,8,,,,""
2023-01-31,Hantle na ławce skośnej,Biceps,20.0,kgs,8,,,,""
2023-01-31,Hantle na ławce skośnej,Biceps,22.0,kgs,8,,,,""
2023-01-31,Poziome wiosłownie siedząc,Back,39.0,kgs,12,,,,""
2023-01-31,Poziome wiosłownie siedząc,Back,45.0,kgs,12,,,,""
2023-01-31,Poziome wiosłownie siedząc,Back,45.0,kgs,12,,,,""
2023-01-31,Dół klaty na bramie,Chest,14.0,kgs,5,,,,""
2023-01-31,Dół klaty na bramie,Chest,9.0,kgs,8,,,,""
2023-01-31,Dół klaty na bramie,Chest,9.0,kgs,8,,,,""
2023-01-31,Dół klaty na bramie,Chest,9.0,kgs,8,,,,""
2023-01-31,Biceps na bramie wysoko,Biceps,18.0,kgs,12,,,,""
2023-01-31,Biceps na bramie wysoko,Biceps,23.0,kgs,12,,,,""
2023-01-31,Biceps na bramie wysoko,Biceps,23.0,kgs,10,,,,""
2023-01-31,Rope pulldown,Triceps,18.0,kgs,12,,,,""
2023-01-31,Rope pulldown,Triceps,18.0,kgs,10,,,,""
2023-01-31,Rope pulldown,Triceps,14.0,kgs,12,,,,""
2023-01-31,Leg press,Legs,155.0,kgs,12,,,,""
2023-01-31,Leg press,Legs,155.0,kgs,12,,,,""
2023-02-03,Wyciskanie na płaskiej,Chest,20.0,kgs,8,,,,""
2023-02-03,Wyciskanie na płaskiej,Chest,50.0,kgs,8,,,,""
2023-02-03,Wyciskanie na płaskiej,Chest,70.0,kgs,5,,,,""
2023-02-03,Wyciskanie na płaskiej,Chest,70.0,kgs,4,,,,""
2023-02-03,Wyciskanie na barki hantlami siedząc,Shoulders,17.5,kgs,10,,,,""
2023-02-03,Wyciskanie na barki hantlami siedząc,Shoulders,22.5,kgs,5,,,,""
2023-02-03,Wyciskanie na barki hantlami siedząc,Shoulders,20.0,kgs,6,,,,""
2023-02-03,Wyciskanie na barki hantlami siedząc,Shoulders,20.0,kgs,7,,,,""
2023-02-15,PullUp,Back,,,10,,,,""
2023-02-15,PullUp,Back,,,6,,,,""
2023-02-15,PullUp,Back,,,7,,,,""
2023-02-15,PullUp,Back,,,6,,,,""
2023-02-15,PullUp,Back,,,5,,,,""
2023-02-15,łydki konik,Legs,50.0,kgs,12,,,,""
2023-02-15,łydki konik,Legs,50.0,kgs,12,,,,""
2023-02-15,łydki konik,Legs,50.0,kgs,12,,,,""
2023-02-15,łydki konik,Legs,50.0,kgs,12,,,,""
2023-02-15,OHP,Shoulders,20.0,kgs,12,,,,""
2023-02-15,OHP,Shoulders,30.0,kgs,8,,,,""
2023-02-15,OHP,Shoulders,30.0,kgs,8,,,,""
2023-02-15,OHP,Shoulders,30.0,kgs,8,,,,""
2023-02-15,Modlitewnik maszyna,Biceps,41.0,kgs,12,,,,""
2023-02-15,Modlitewnik maszyna,Biceps,36.0,kgs,8,,,,""
